"business_id","date","ViolationTypeID","risk_category","description"
68278,"20160310",103133,"Moderate Risk","Foods not protected from contamination"
68278,"20160310",103103,"High Risk","High risk food holding temperature "
68278,"20160310",103118,"Moderate Risk","Employee eating or smoking"
68278,"20160310",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68278,"20140328",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68278,"20141114",103120,"Moderate Risk","Moderate risk food holding temperature "
68278,"20141114",103133,"Moderate Risk","Foods not protected from contamination"
68278,"20130924",103103,"High Risk","High risk food holding temperature "
68278,"20130924",103138,"Low Risk","Improper storage use or identification of toxic substances"
68278,"20130924",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68278,"20130924",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68281,"20140430",103120,"Moderate Risk","Moderate risk food holding temperature "
68281,"20140430",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68281,"20140430",103161,"Low Risk","Low risk vermin infestation"
68281,"20130528",103161,"Low Risk","Low risk vermin infestation"
68281,"20130528",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68281,"20130528",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68281,"20130528",103105,"High Risk","Improper cooling methods"
68281,"20131125",103161,"Low Risk","Low risk vermin infestation"
68281,"20131125",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68281,"20131125",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68281,"20151230",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68281,"20151230",103142,"Low Risk","Unclean nonfood contact surfaces"
68281,"20151230",103139,"Low Risk","Improper food storage"
68281,"20151230",103133,"Moderate Risk","Foods not protected from contamination"
68281,"20151230",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68283,"20140424",103156,"Low Risk","Permit license or inspection report not posted"
68287,"20140501",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68287,"20130910",103139,"Low Risk","Improper food storage"
68287,"20130910",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68287,"20130910",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68288,"20140324",103129,"Moderate Risk","Insufficient hot water or running water"
68288,"20141010",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68288,"20141010",103156,"Low Risk","Permit license or inspection report not posted"
68288,"20141010",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68288,"20130802",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68289,"20160204",103133,"Moderate Risk","Foods not protected from contamination"
68289,"20160204",103161,"Low Risk","Low risk vermin infestation"
68289,"20140411",103114,"High Risk","High risk vermin infestation"
68289,"20140411",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68289,"20140411",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68289,"20150108",103150,"Low Risk","Improper or defective plumbing"
68289,"20150108",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68289,"20150108",103142,"Low Risk","Unclean nonfood contact surfaces"
68289,"20131001",103139,"Low Risk","Improper food storage"
68289,"20131001",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68289,"20131001",103145,"Low Risk","Improper storage of equipment utensils or linens"
68289,"20131001",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68294,"20140418",103129,"Moderate Risk","Insufficient hot water or running water"
68294,"20130925",103150,"Low Risk","Improper or defective plumbing"
68294,"20130925",103129,"Moderate Risk","Insufficient hot water or running water"
68295,"20140227",103162,"Low Risk","Other low risk violation"
68295,"20150924",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68298,"20130925",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68320,"20141204",103161,"Low Risk","Low risk vermin infestation"
68320,"20141204",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68320,"20141204",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
68320,"20141204",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68320,"20141204",103120,"Moderate Risk","Moderate risk food holding temperature "
68320,"20130618",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68320,"20130618",103102,"High Risk","Unclean hands or improper use of gloves"
68320,"20130618",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68320,"20130618",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
68320,"20130618",103120,"Moderate Risk","Moderate risk food holding temperature "
68321,"20140617",103142,"Low Risk","Unclean nonfood contact surfaces"
68321,"20140617",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68321,"20140617",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68321,"20140617",103105,"High Risk","Improper cooling methods"
68321,"20140617",103103,"High Risk","High risk food holding temperature "
68321,"20131023",103139,"Low Risk","Improper food storage"
68321,"20131023",103142,"Low Risk","Unclean nonfood contact surfaces"
68321,"20131023",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68321,"20131023",103157,"Low Risk","Food safety certificate or food handler card not available"
68321,"20131023",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68321,"20131023",103107,"High Risk","Improper reheating of food"
68321,"20131023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68321,"20131023",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68323,"20140904",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68323,"20131126",103145,"Low Risk","Improper storage of equipment utensils or linens"
68323,"20131126",103150,"Low Risk","Improper or defective plumbing"
68323,"20151117",103145,"Low Risk","Improper storage of equipment utensils or linens"
68323,"20151117",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68323,"20151117",103142,"Low Risk","Unclean nonfood contact surfaces"
68331,"20140616",103103,"High Risk","High risk food holding temperature "
68331,"20140616",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68331,"20140616",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68331,"20150204",103161,"Low Risk","Low risk vermin infestation"
68331,"20150204",103107,"High Risk","Improper reheating of food"
68331,"20131106",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68331,"20131106",103120,"Moderate Risk","Moderate risk food holding temperature "
68331,"20131106",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68351,"20131230",103103,"High Risk","High risk food holding temperature "
68351,"20131230",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68351,"20131230",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68351,"20131230",103139,"Low Risk","Improper food storage"
68351,"20140603",103103,"High Risk","High risk food holding temperature "
68351,"20140603",103105,"High Risk","Improper cooling methods"
68351,"20140603",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68351,"20140603",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68351,"20141222",103105,"High Risk","Improper cooling methods"
68351,"20141222",103103,"High Risk","High risk food holding temperature "
68351,"20141222",103145,"Low Risk","Improper storage of equipment utensils or linens"
68351,"20141222",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68352,"20160107",103131,"Moderate Risk","Moderate risk vermin infestation"
68352,"20160107",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68352,"20160107",103145,"Low Risk","Improper storage of equipment utensils or linens"
68352,"20131022",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68352,"20131022",103139,"Low Risk","Improper food storage"
68352,"20131022",103156,"Low Risk","Permit license or inspection report not posted"
68353,"20140211",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68353,"20140211",103120,"Moderate Risk","Moderate risk food holding temperature "
68353,"20140211",103133,"Moderate Risk","Foods not protected from contamination"
68353,"20140211",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68353,"20150126",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68353,"20150126",103161,"Low Risk","Low risk vermin infestation"
68353,"20150126",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68353,"20130719",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68353,"20130719",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
68353,"20130719",103156,"Low Risk","Permit license or inspection report not posted"
68360,"20130408",103132,"Moderate Risk","Improper thawing methods "
68360,"20130408",103150,"Low Risk","Improper or defective plumbing"
68360,"20130408",103142,"Low Risk","Unclean nonfood contact surfaces"
68360,"20130408",103145,"Low Risk","Improper storage of equipment utensils or linens"
68360,"20130408",103107,"High Risk","Improper reheating of food"
68360,"20130408",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68360,"20130408",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68360,"20131113",103102,"High Risk","Unclean hands or improper use of gloves"
68360,"20131113",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68360,"20131113",103105,"High Risk","Improper cooling methods"
68362,"20140619",103120,"Moderate Risk","Moderate risk food holding temperature "
68362,"20150313",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68362,"20130416",103105,"High Risk","Improper cooling methods"
68362,"20130416",103103,"High Risk","High risk food holding temperature "
68365,"20141217",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68365,"20141217",103114,"High Risk","High risk vermin infestation"
68365,"20141217",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68365,"20141217",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68366,"20140319",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68366,"20140319",103131,"Moderate Risk","Moderate risk vermin infestation"
68366,"20140319",103157,"Low Risk","Food safety certificate or food handler card not available"
68366,"20140319",103142,"Low Risk","Unclean nonfood contact surfaces"
68366,"20140319",103132,"Moderate Risk","Improper thawing methods "
68366,"20141204",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68366,"20141204",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68366,"20141204",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68366,"20141204",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68366,"20141204",103120,"Moderate Risk","Moderate risk food holding temperature "
68366,"20141204",103147,"Low Risk","Inadequate ventilation or lighting"
68366,"20141204",103112,"High Risk","No hot water or running water"
68366,"20141204",103142,"Low Risk","Unclean nonfood contact surfaces"
68366,"20130917",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68366,"20130917",103133,"Moderate Risk","Foods not protected from contamination"
68379,"20131227",103145,"Low Risk","Improper storage of equipment utensils or linens"
68379,"20131227",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68379,"20131227",103141,"Low Risk","Improper food labeling or menu misrepresentation"
68379,"20140729",103102,"High Risk","Unclean hands or improper use of gloves"
68379,"20140729",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68379,"20140729",103141,"Low Risk","Improper food labeling or menu misrepresentation"
68379,"20140729",103139,"Low Risk","Improper food storage"
68379,"20140729",103120,"Moderate Risk","Moderate risk food holding temperature "
68379,"20140729",103157,"Low Risk","Food safety certificate or food handler card not available"
68379,"20140729",103156,"Low Risk","Permit license or inspection report not posted"
68379,"20130604",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68379,"20130604",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68379,"20151008",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68379,"20151008",103139,"Low Risk","Improper food storage"
68379,"20151008",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68379,"20151008",103142,"Low Risk","Unclean nonfood contact surfaces"
68379,"20151008",103139,"Low Risk","Improper food storage"
68379,"20151008",103157,"Low Risk","Food safety certificate or food handler card not available"
68379,"20151008",103142,"Low Risk","Unclean nonfood contact surfaces"
68379,"20151008",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68379,"20151008",103161,"Low Risk","Low risk vermin infestation"
68390,"20140407",103139,"Low Risk","Improper food storage"
68390,"20140407",103103,"High Risk","High risk food holding temperature "
68390,"20140407",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68390,"20140407",103105,"High Risk","Improper cooling methods"
68390,"20140407",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68390,"20140407",103131,"Moderate Risk","Moderate risk vermin infestation"
68390,"20150303",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68390,"20150303",103133,"Moderate Risk","Foods not protected from contamination"
68390,"20150303",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68390,"20150303",103103,"High Risk","High risk food holding temperature "
68390,"20130829",103139,"Low Risk","Improper food storage"
68390,"20130829",103102,"High Risk","Unclean hands or improper use of gloves"
68394,"20150112",103133,"Moderate Risk","Foods not protected from contamination"
68394,"20150112",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68394,"20131112",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
68394,"20150828",103120,"Moderate Risk","Moderate risk food holding temperature "
68394,"20150828",103139,"Low Risk","Improper food storage"
68394,"20150828",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68400,"20140328",103142,"Low Risk","Unclean nonfood contact surfaces"
68400,"20140328",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68400,"20140328",103110,"High Risk","Unapproved food source"
68400,"20150423",103103,"High Risk","High risk food holding temperature "
68400,"20150423",103142,"Low Risk","Unclean nonfood contact surfaces"
68400,"20150423",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68400,"20150423",103110,"High Risk","Unapproved food source"
68400,"20130812",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68400,"20130812",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68400,"20130812",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68400,"20130812",103161,"Low Risk","Low risk vermin infestation"
68401,"20140305",103103,"High Risk","High risk food holding temperature "
68401,"20140305",103157,"Low Risk","Food safety certificate or food handler card not available"
68401,"20140911",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
68401,"20130821",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68401,"20130821",103103,"High Risk","High risk food holding temperature "
68403,"20160128",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68403,"20160128",103132,"Moderate Risk","Improper thawing methods "
68403,"20160128",103145,"Low Risk","Improper storage of equipment utensils or linens"
68403,"20160128",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68403,"20160128",103142,"Low Risk","Unclean nonfood contact surfaces"
68403,"20160128",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68403,"20160128",103103,"High Risk","High risk food holding temperature "
68403,"20140409",103120,"Moderate Risk","Moderate risk food holding temperature "
68403,"20140409",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68403,"20140409",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68403,"20140409",103142,"Low Risk","Unclean nonfood contact surfaces"
68403,"20140409",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68403,"20140409",103150,"Low Risk","Improper or defective plumbing"
68403,"20140409",103133,"Moderate Risk","Foods not protected from contamination"
68403,"20150217",103138,"Low Risk","Improper storage use or identification of toxic substances"
68403,"20150217",103103,"High Risk","High risk food holding temperature "
68403,"20150217",103108,"High Risk","Contaminated or adulterated food"
68403,"20150217",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68403,"20150217",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68403,"20150217",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68403,"20150217",103132,"Moderate Risk","Improper thawing methods "
68403,"20150217",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68403,"20130903",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68403,"20130903",103133,"Moderate Risk","Foods not protected from contamination"
68403,"20130903",103120,"Moderate Risk","Moderate risk food holding temperature "
68403,"20130903",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68403,"20130903",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68407,"20140604",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68407,"20150520",103105,"High Risk","Improper cooling methods"
68407,"20150520",103120,"Moderate Risk","Moderate risk food holding temperature "
68407,"20131119",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68407,"20131119",103102,"High Risk","Unclean hands or improper use of gloves"
68407,"20131119",103133,"Moderate Risk","Foods not protected from contamination"
68410,"20140129",103112,"High Risk","No hot water or running water"
68410,"20140129",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68410,"20140129",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68410,"20140206",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68410,"20140129",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68410,"20140825",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68410,"20130521",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68410,"20130521",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68410,"20151120",103105,"High Risk","Improper cooling methods"
68410,"20151120",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68412,"20140508",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68412,"20140508",103133,"Moderate Risk","Foods not protected from contamination"
68412,"20140508",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68412,"20150109",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68412,"20150109",103139,"Low Risk","Improper food storage"
68412,"20131119",103105,"High Risk","Improper cooling methods"
68412,"20131119",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68412,"20131119",103142,"Low Risk","Unclean nonfood contact surfaces"
68412,"20131119",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68412,"20131119",103129,"Moderate Risk","Insufficient hot water or running water"
68412,"20151026",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68412,"20151026",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68412,"20151026",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68412,"20151026",103139,"Low Risk","Improper food storage"
68412,"20151026",103133,"Moderate Risk","Foods not protected from contamination"
68412,"20151026",103103,"High Risk","High risk food holding temperature "
68412,"20151026",103142,"Low Risk","Unclean nonfood contact surfaces"
68421,"20131223",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68421,"20131223",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68421,"20131223",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68421,"20140905",103142,"Low Risk","Unclean nonfood contact surfaces"
68421,"20140905",103156,"Low Risk","Permit license or inspection report not posted"
68421,"20140905",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68421,"20140905",103129,"Moderate Risk","Insufficient hot water or running water"
68421,"20140905",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68421,"20130416",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68421,"20130416",103145,"Low Risk","Improper storage of equipment utensils or linens"
68421,"20130416",103162,"Low Risk","Other low risk violation"
68422,"20131223",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68422,"20140905",103142,"Low Risk","Unclean nonfood contact surfaces"
68422,"20140905",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68422,"20140905",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68422,"20140905",103156,"Low Risk","Permit license or inspection report not posted"
68422,"20130417",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68422,"20130417",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
68422,"20130417",103118,"Moderate Risk","Employee eating or smoking"
68422,"20130417",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68428,"20140922",103157,"Low Risk","Food safety certificate or food handler card not available"
68428,"20140922",103102,"High Risk","Unclean hands or improper use of gloves"
68428,"20140922",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68428,"20140922",103114,"High Risk","High risk vermin infestation"
68428,"20140922",103147,"Low Risk","Inadequate ventilation or lighting"
68428,"20140922",103120,"Moderate Risk","Moderate risk food holding temperature "
68428,"20130808",103150,"Low Risk","Improper or defective plumbing"
68428,"20130606",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68428,"20130606",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68428,"20150805",103157,"Low Risk","Food safety certificate or food handler card not available"
68428,"20150805",103155,"Low Risk","Unapproved  living quarters in food facility"
68428,"20150805",103147,"Low Risk","Inadequate ventilation or lighting"
68428,"20150805",103120,"Moderate Risk","Moderate risk food holding temperature "
68430,"20140527",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68430,"20130417",103103,"High Risk","High risk food holding temperature "
68430,"20130417",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
68431,"20140605",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68431,"20140605",103103,"High Risk","High risk food holding temperature "
68431,"20150227",103139,"Low Risk","Improper food storage"
68431,"20150227",103105,"High Risk","Improper cooling methods"
68431,"20131007",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68431,"20131007",103103,"High Risk","High risk food holding temperature "
68433,"20160309",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68433,"20160309",103131,"Moderate Risk","Moderate risk vermin infestation"
68433,"20160309",103142,"Low Risk","Unclean nonfood contact surfaces"
68433,"20160309",103138,"Low Risk","Improper storage use or identification of toxic substances"
68433,"20160309",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68433,"20160309",103120,"Moderate Risk","Moderate risk food holding temperature "
68433,"20160309",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68433,"20160309",103133,"Moderate Risk","Foods not protected from contamination"
68433,"20141103",103156,"Low Risk","Permit license or inspection report not posted"
68433,"20141103",103102,"High Risk","Unclean hands or improper use of gloves"
68433,"20141103",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68433,"20141103",103142,"Low Risk","Unclean nonfood contact surfaces"
68433,"20141103",103138,"Low Risk","Improper storage use or identification of toxic substances"
68433,"20141210",103103,"High Risk","High risk food holding temperature "
68433,"20141103",103161,"Low Risk","Low risk vermin infestation"
68433,"20141103",103129,"Moderate Risk","Insufficient hot water or running water"
68433,"20141103",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68433,"20141103",103103,"High Risk","High risk food holding temperature "
68433,"20141103",103133,"Moderate Risk","Foods not protected from contamination"
68433,"20131112",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68433,"20131112",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68433,"20131112",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68433,"20131112",103133,"Moderate Risk","Foods not protected from contamination"
68433,"20131112",103142,"Low Risk","Unclean nonfood contact surfaces"
68433,"20131112",103120,"Moderate Risk","Moderate risk food holding temperature "
68433,"20131112",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68442,"20140124",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68442,"20140124",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68442,"20140124",103150,"Low Risk","Improper or defective plumbing"
68442,"20140731",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68442,"20140731",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68442,"20140731",103131,"Moderate Risk","Moderate risk vermin infestation"
68451,"20140506",103115,"High Risk","Other high risk violation"
68451,"20140506",103103,"High Risk","High risk food holding temperature "
68451,"20140506",103131,"Moderate Risk","Moderate risk vermin infestation"
68451,"20140506",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68451,"20130416",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68451,"20130416",103134,"Moderate Risk","Other moderate risk violation"
68451,"20130416",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68451,"20130416",103103,"High Risk","High risk food holding temperature "
68452,"20140408",103105,"High Risk","Improper cooling methods"
68452,"20140408",103114,"High Risk","High risk vermin infestation"
68452,"20140408",103108,"High Risk","Contaminated or adulterated food"
68452,"20150106",103131,"Moderate Risk","Moderate risk vermin infestation"
68452,"20150106",103103,"High Risk","High risk food holding temperature "
68454,"20140124",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68454,"20140124",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68454,"20140827",103150,"Low Risk","Improper or defective plumbing"
68454,"20140827",103133,"Moderate Risk","Foods not protected from contamination"
68454,"20140827",103103,"High Risk","High risk food holding temperature "
68454,"20140827",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68454,"20140827",103147,"Low Risk","Inadequate ventilation or lighting"
68454,"20140827",103134,"Moderate Risk","Other moderate risk violation"
68454,"20140827",103114,"High Risk","High risk vermin infestation"
68454,"20130619",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68454,"20130619",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68454,"20130619",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68462,"20140512",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68462,"20130604",103157,"Low Risk","Food safety certificate or food handler card not available"
68462,"20130604",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68462,"20130604",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68462,"20150605",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68462,"20150605",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68469,"20140917",103147,"Low Risk","Inadequate ventilation or lighting"
68469,"20140917",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68469,"20140917",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68469,"20140917",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68469,"20140917",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68469,"20140917",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68469,"20130517",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68469,"20130517",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68469,"20130517",103120,"Moderate Risk","Moderate risk food holding temperature "
68469,"20130517",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68483,"20160210",103157,"Low Risk","Food safety certificate or food handler card not available"
68483,"20160210",103131,"Moderate Risk","Moderate risk vermin infestation"
68483,"20140929",103139,"Low Risk","Improper food storage"
68483,"20140929",103157,"Low Risk","Food safety certificate or food handler card not available"
68483,"20130722",103133,"Moderate Risk","Foods not protected from contamination"
68483,"20130722",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68483,"20130722",103161,"Low Risk","Low risk vermin infestation"
68483,"20130919",103120,"Moderate Risk","Moderate risk food holding temperature "
68493,"20140424",103133,"Moderate Risk","Foods not protected from contamination"
68493,"20141210",103133,"Moderate Risk","Foods not protected from contamination"
68493,"20141210",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68493,"20141210",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68493,"20130426",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68493,"20130426",103120,"Moderate Risk","Moderate risk food holding temperature "
68493,"20131107",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68493,"20151109",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
