"business_id","Score","date","type"
69487,100,"20140729","Routine - Unscheduled"
69487,98,"20140127","Routine - Unscheduled"
69489,100,"20160318","Routine - Unscheduled"
69489,,"20150303","Reinspection/Followup"
69489,93,"20150116","Routine - Unscheduled"
69489,,"20150116","Reinspection/Followup"
69489,98,"20140408","Routine - Unscheduled"
69489,,"20130726","Reinspection/Followup"
69489,100,"20130726","Routine - Unscheduled"
69492,100,"20150417","Routine - Unscheduled"
69492,98,"20140310","Routine - Unscheduled"
69494,90,"20150401","Routine - Unscheduled"
69495,94,"20150413","Routine - Unscheduled"
69495,,"20130426","Reinspection/Followup"
69495,88,"20130419","Routine - Unscheduled"
69501,,"20160325","Reinspection/Followup"
69501,76,"20160314","Routine - Unscheduled"
69501,,"20140904","Reinspection/Followup"
69501,75,"20140903","Routine - Unscheduled"
69501,98,"20131002","Routine - Unscheduled"
69501,,"20130913","New Ownership"
69509,,"20150707","Reinspection/Followup"
69509,83,"20150629","Routine - Unscheduled"
69509,,"20141027","Reinspection/Followup"
69509,80,"20141015","Routine - Unscheduled"
69511,66,"20130409","Routine - Unscheduled"
69512,92,"20150521","Routine - Unscheduled"
69512,92,"20140102","Routine - Unscheduled"
69520,,"20141110","Reinspection/Followup"
69520,,"20141023","Reinspection/Followup"
69520,,"20141022","Reinspection/Followup"
69520,66,"20141021","Routine - Unscheduled"
69520,84,"20130916","Routine - Unscheduled"
69527,83,"20160323","Routine - Unscheduled"
69527,92,"20150624","Routine - Unscheduled"
69527,,"20150204","Complaint"
69527,,"20150203","Complaint"
69527,93,"20141210","Routine - Unscheduled"
69527,,"20140630","Reinspection/Followup"
69527,90,"20140617","Routine - Unscheduled"
69527,94,"20131210","Routine - Unscheduled"
69527,98,"20130625","Routine - Unscheduled"
69528,100,"20160401","Routine - Unscheduled"
69528,100,"20150319","Routine - Unscheduled"
69528,100,"20140625","Routine - Unscheduled"
69528,98,"20130920","Routine - Unscheduled"
69529,98,"20150616","Routine - Unscheduled"
69529,,"20150220","Complaint"
69529,,"20140513","Non-inspection site visit"
69529,,"20140410","Non-inspection site visit"
69529,88,"20130618","Routine - Unscheduled"
69547,100,"20151120","Routine - Unscheduled"
69547,100,"20141008","Routine - Unscheduled"
69547,,"20140307","Reinspection/Followup"
69547,100,"20140307","Routine - Unscheduled"
69562,100,"20141113","Routine - Unscheduled"
69562,100,"20130822","Routine - Unscheduled"
69562,100,"20130801","Routine - Unscheduled"
69574,96,"20150407","Routine - Unscheduled"
69574,,"20140418","Non-inspection site visit"
69574,96,"20140410","Routine - Unscheduled"
69574,,"20130830","Reinspection/Followup"
69574,88,"20130812","Routine - Unscheduled"
69575,92,"20151204","Routine - Unscheduled"
69575,100,"20150508","Routine - Unscheduled"
69575,,"20131209","Routine - Unscheduled"
69576,94,"20140815","Routine - Unscheduled"
69576,,"20140630","Complaint"
69576,,"20140612","Complaint"
69576,,"20140306","Reinspection/Followup"
69576,93,"20140212","Routine - Unscheduled"
69576,,"20130726","Reinspection/Followup"
69576,89,"20130719","Routine - Unscheduled"
69584,71,"20140604","Routine - Unscheduled"
69584,91,"20130501","Routine - Unscheduled"
69590,93,"20150209","Routine - Unscheduled"
69590,92,"20130930","Routine - Unscheduled"
69592,,"20150223","Reinspection/Followup"
69592,80,"20150121","Routine - Unscheduled"
69592,,"20140320","Complaint Reinspection/Followup"
69592,,"20131211","Non-inspection site visit"
69592,,"20131127","Non-inspection site visit"
69592,,"20131126","Complaint"
69592,,"20131113","Complaint"
69592,92,"20130419","Routine - Unscheduled"
69595,92,"20140806","Routine - Unscheduled"
69595,,"20130515","Reinspection/Followup"
69595,94,"20130514","Routine - Unscheduled"
69606,94,"20150318","Routine - Unscheduled"
69606,,"20140306","Reinspection/Followup"
69606,91,"20140305","Routine - Unscheduled"
69606,96,"20130529","Routine - Unscheduled"
69618,,"20150121","Reinspection/Followup"
69618,81,"20150105","Routine - Unscheduled"
69618,79,"20140319","Routine - Unscheduled"
69618,,"20130716","New Construction"
69618,,"20130618","New Construction"
69618,,"20130509","New Construction"
69621,94,"20150825","Routine - Unscheduled"
69621,,"20140805","Reinspection/Followup"
69621,92,"20140729","Routine - Unscheduled"
69621,,"20140124","Non-inspection site visit"
69621,88,"20140124","Routine - Unscheduled"
69621,92,"20130514","Routine - Unscheduled"
69627,96,"20160319","Routine - Unscheduled"
69627,,"20160121","Structural Inspection"
69627,92,"20150221","Routine - Unscheduled"
69627,98,"20140127","Routine - Unscheduled"
69627,89,"20130628","Routine - Unscheduled"
69635,96,"20150128","Routine - Unscheduled"
69635,98,"20140227","Routine - Unscheduled"
69635,98,"20130904","Routine - Unscheduled"
69652,98,"20150519","Routine - Unscheduled"
69652,96,"20140324","Routine - Unscheduled"
69652,,"20131002","Reinspection/Followup"
69652,87,"20130925","Routine - Unscheduled"
69652,,"20130530","Complaint Reinspection/Followup"
69652,,"20130520","Complaint"
69653,,"20150513","Non-inspection site visit"
69653,98,"20140402","Routine - Unscheduled"
69653,,"20131010","Reinspection/Followup"
69653,85,"20131002","Routine - Unscheduled"
69664,98,"20151023","Routine - Unscheduled"
69664,100,"20150112","Routine - Unscheduled"
69664,100,"20140521","Routine - Unscheduled"
69664,,"20131217","Routine - Unscheduled"
69664,,"20131217","New Ownership"
69665,,"20160105","Complaint"
69665,98,"20151023","Routine - Unscheduled"
69665,100,"20150302","Routine - Unscheduled"
69665,,"20140508","Reinspection/Followup"
69665,84,"20140430","Routine - Unscheduled"
69665,,"20140430","Complaint"
69665,,"20140430","Complaint"
69665,,"20131016","Reinspection/Followup"
69665,81,"20131002","Routine - Unscheduled"
69666,68,"20160211","Routine - Unscheduled"
69666,82,"20150105","Routine - Unscheduled"
69666,84,"20140611","Routine - Unscheduled"
69666,,"20140304","Reinspection/Followup"
69666,,"20140227","Reinspection/Followup"
69666,,"20140225","Reinspection/Followup"
69666,,"20140221","Reinspection/Followup"
69666,79,"20131108","Routine - Unscheduled"
69679,100,"20150316","Routine - Unscheduled"
69679,100,"20140328","Routine - Unscheduled"
69679,100,"20131030","Routine - Unscheduled"
69680,96,"20140528","Routine - Unscheduled"
69680,,"20130612","Reinspection/Followup"
69680,100,"20130605","Routine - Unscheduled"
69681,94,"20160205","Routine - Unscheduled"
69681,,"20150522","Complaint Reinspection/Followup"
69681,,"20150424","Complaint Reinspection/Followup"
69681,,"20150416","Complaint"
69681,,"20141216","Complaint"
69681,87,"20141216","Routine - Unscheduled"
69681,,"20140522","Complaint"
69681,83,"20131118","Routine - Unscheduled"
69682,,"20160105","Reinspection/Followup"
69682,82,"20151211","Routine - Unscheduled"
69682,,"20150305","Complaint"
69682,,"20140925","Reinspection/Followup"
69682,,"20140918","Reinspection/Followup"
69682,,"20140917","Complaint"
69682,74,"20140917","Routine - Unscheduled"
69682,,"20140917","Reinspection/Followup"
69682,82,"20140606","Routine - Unscheduled"
69682,,"20140218","Complaint"
69682,,"20140213","Reinspection/Followup"
69682,,"20140212","Foodborne Illness Investigation"
69682,,"20130801","Reinspection/Followup"
69682,92,"20130726","Routine - Unscheduled"
69691,89,"20160311","Routine - Unscheduled"
69691,90,"20141204","Routine - Unscheduled"
69692,,"20151014","Reinspection/Followup"
69692,87,"20150821","Routine - Unscheduled"
69692,96,"20140519","Routine - Unscheduled"
69692,98,"20131108","Routine - Unscheduled"
69694,94,"20140528","Routine - Unscheduled"
69694,90,"20130418","Routine - Unscheduled"
69705,100,"20150402","Routine - Unscheduled"
69705,98,"20140520","Routine - Unscheduled"
69705,,"20130819","Reinspection/Followup"
69705,96,"20130808","Routine - Unscheduled"
69706,92,"20160114","Routine - Unscheduled"
69706,84,"20141219","Routine - Unscheduled"
69706,,"20140306","Reinspection/Followup"
69706,69,"20140306","Routine - Unscheduled"
69706,,"20130703","Reinspection/Followup"
69706,,"20130619","Reinspection/Followup"
69706,79,"20130529","Routine - Unscheduled"
69707,89,"20160319","Routine - Unscheduled"
69707,90,"20160209","Routine - Unscheduled"
69707,87,"20150211","Routine - Unscheduled"
69707,96,"20140401","Routine - Unscheduled"
69707,81,"20130829","Routine - Unscheduled"
69707,96,"20130502","Routine - Unscheduled"
69708,100,"20160204","Routine - Unscheduled"
69708,100,"20150429","Routine - Unscheduled"
69708,100,"20140326","Routine - Unscheduled"
69717,,"20150922","Complaint"
69717,69,"20150922","Routine - Unscheduled"
69717,,"20141024","New Construction"
69717,,"20141023","New Construction"
69717,,"20140529","Complaint"
69717,,"20140529","Reinspection/Followup"
69717,81,"20140506","Routine - Unscheduled"
69717,,"20131211","Reinspection/Followup"
69717,79,"20131001","Routine - Unscheduled"
69722,88,"20140528","Routine - Unscheduled"
69722,94,"20130416","Routine - Unscheduled"
69733,,"20150827","Reinspection/Followup"
69733,,"20150827","Complaint"
69733,89,"20150817","Routine - Unscheduled"
69733,,"20150204","Non-inspection site visit"
69733,100,"20140514","Routine - Unscheduled"
69733,100,"20131203","Routine - Unscheduled"
69737,,"20150825","Reinspection/Followup"
69737,85,"20150817","Routine - Unscheduled"
69737,,"20140529","Reinspection/Followup"
69737,79,"20140505","Routine - Unscheduled"
69737,96,"20131209","Routine - Unscheduled"
69737,96,"20130507","Routine - Unscheduled"
69750,82,"20141104","Routine - Unscheduled"
69750,,"20140430","Reinspection/Followup"
69750,78,"20140423","Routine - Unscheduled"
69750,,"20131028","Reinspection/Followup"
69750,82,"20131008","Routine - Unscheduled"
69752,,"20151224","Reinspection/Followup"
69752,73,"20151223","Routine - Unscheduled"
69752,86,"20141028","Routine - Unscheduled"
69752,,"20140221","Reinspection/Followup"
69752,73,"20140130","Routine - Unscheduled"
69752,80,"20130716","Routine - Unscheduled"
69753,100,"20140912","Routine - Unscheduled"
69753,98,"20140129","Routine - Unscheduled"
69753,96,"20130613","Routine - Unscheduled"
69758,94,"20140609","Routine - Unscheduled"
69758,89,"20130611","Routine - Unscheduled"
69759,85,"20150527","Routine - Unscheduled"
69759,82,"20140521","Routine - Unscheduled"
69759,,"20130904","Non-inspection site visit"
69762,,"20140320","Reinspection/Followup"
69762,88,"20140310","Routine - Unscheduled"
69769,,"20160224","Complaint"
69769,100,"20150603","Routine - Unscheduled"
69769,,"20150601","Complaint"
69769,100,"20140806","Routine - Unscheduled"
69769,,"20140528","Complaint"
69769,98,"20140108","Routine - Unscheduled"
69769,,"20130724","Complaint"
69769,,"20130723","Complaint"
69769,,"20130521","Routine - Unscheduled"
69771,100,"20150326","Routine - Unscheduled"
69771,,"20130702","Reinspection/Followup"
69771,,"20130522","Routine - Unscheduled"
69782,,"20150217","Complaint"
69782,70,"20150217","Routine - Unscheduled"
69782,,"20140418","Reinspection/Followup"
69782,,"20140418","Complaint"
69782,,"20140416","Non-inspection site visit"
69782,79,"20140226","Routine - Unscheduled"
69782,,"20130801","Reinspection/Followup"
69782,75,"20130610","Routine - Unscheduled"
69782,,"20130521","Reinspection/Followup"
69786,98,"20150108","Routine - Unscheduled"
69786,,"20140716","Reinspection/Followup"
69786,94,"20140605","Routine - Unscheduled"
69786,,"20131115","Reinspection/Followup"
69786,,"20131101","Reinspection/Followup"
69786,88,"20131025","Routine - Unscheduled"
69792,90,"20150923","Routine - Unscheduled"
69792,90,"20141117","Routine - Unscheduled"
69792,,"20130805","Reinspection/Followup"
69792,90,"20130725","Routine - Unscheduled"
69799,,"20160311","Reinspection/Followup"
69799,73,"20160211","Routine - Unscheduled"
69799,,"20150630","Reinspection/Followup"
69799,,"20150624","Reinspection/Followup"
69799,71,"20150617","Routine - Unscheduled"
69799,80,"20141103","Routine - Unscheduled"
69799,86,"20140604","Routine - Unscheduled"
69799,,"20131118","Complaint"
69799,89,"20130905","Routine - Unscheduled"
69799,,"20130507","Complaint"
69799,,"20130502","Complaint"
69799,,"20130501","Complaint"
69804,94,"20150617","Routine - Unscheduled"
69804,100,"20140226","Routine - Unscheduled"
69804,94,"20130926","Routine - Unscheduled"
69813,96,"20150511","Routine - Unscheduled"
69813,100,"20140319","Routine - Unscheduled"
69813,,"20130926","Reinspection/Followup"
69813,92,"20130924","Routine - Unscheduled"
69813,,"20130723","Complaint"
69828,,"20141120","Reinspection/Followup"
69828,93,"20141107","Routine - Unscheduled"
69830,,"20160119","Structural Inspection"
69830,98,"20150603","Routine - Unscheduled"
69830,,"20150501","Non-inspection site visit"
69830,91,"20140914","Routine - Unscheduled"
69830,88,"20140725","Routine - Unscheduled"
69830,96,"20140211","Routine - Unscheduled"
69830,88,"20131210","Routine - Unscheduled"
69849,,"20160318","Reinspection/Followup"
69849,82,"20160307","Routine - Unscheduled"
69849,,"20150527","Reinspection/Followup"
69849,86,"20150518","Routine - Unscheduled"
69849,86,"20140416","Routine - Unscheduled"
69849,90,"20131002","Routine - Unscheduled"
69850,,"20160122","Structural Inspection"
69850,92,"20150725","Routine - Unscheduled"
69850,,"20150508","Non-inspection site visit"
69850,88,"20140423","Routine - Unscheduled"
69850,86,"20140318","Routine - Unscheduled"
69850,82,"20130905","Routine - Unscheduled"
69861,94,"20151106","Routine - Unscheduled"
69861,,"20140909","Complaint"
69861,90,"20140909","Routine - Unscheduled"
69861,94,"20140411","Routine - Unscheduled"
69861,96,"20130806","Routine - Unscheduled"
69863,,"20160122","Structural Inspection"
69863,100,"20150603","Routine - Unscheduled"
69863,96,"20140414","Routine - Unscheduled"
69863,92,"20131008","Routine - Unscheduled"
69863,,"20130517","Reinspection/Followup"
69863,80,"20130425","Routine - Unscheduled"
69881,,"20150116","Reinspection/Followup"
69881,86,"20150105","Routine - Unscheduled"
69881,98,"20140602","Routine - Unscheduled"
69881,,"20130924","Reinspection/Followup"
69881,93,"20130913","Routine - Unscheduled"
69883,,"20150623","Reinspection/Followup"
69883,84,"20150616","Routine - Unscheduled"
69883,,"20140612","Reinspection/Followup"
69883,72,"20140610","Routine - Unscheduled"
69883,88,"20140224","Routine - Unscheduled"
69883,,"20140224","Foodborne Illness Investigation"
69883,,"20131030","Reinspection/Followup"
69883,,"20131010","Reinspection/Followup"
69883,72,"20131007","Routine - Unscheduled"
69884,86,"20160128","Routine - Unscheduled"
69884,90,"20150506","Routine - Unscheduled"
69884,,"20131204","Reinspection/Followup"
69884,88,"20131113","Routine - Unscheduled"
69884,81,"20130419","Routine - Unscheduled"
69885,98,"20151230","Routine - Unscheduled"
69885,96,"20140904","Routine - Unscheduled"
69885,94,"20131204","Routine - Unscheduled"
69885,,"20130827","Reinspection/Followup"
69885,,"20130605","Reinspection/Followup"
69885,81,"20130605","Routine - Unscheduled"
69895,,"20151118","Complaint"
69895,100,"20151118","Routine - Unscheduled"
69895,100,"20150206","Routine - Unscheduled"
69895,96,"20140418","Routine - Unscheduled"
69895,98,"20130906","Routine - Unscheduled"
69903,100,"20150621","Routine - Unscheduled"
69906,,"20140617","Complaint"
69906,,"20140517","Routine - Unscheduled"
69906,,"20140123","Reinspection/Followup"
69906,,"20140108","Routine - Unscheduled"
69909,96,"20160224","Routine - Unscheduled"
69909,94,"20150714","Routine - Unscheduled"
69909,96,"20140820","Routine - Unscheduled"
69909,96,"20140325","Routine - Unscheduled"
69909,,"20130822","Reinspection/Followup"
69909,90,"20130808","Routine - Unscheduled"
69938,84,"20160106","Routine - Unscheduled"
69938,96,"20150120","Routine - Unscheduled"
69938,,"20131223","Reinspection/Followup"
69938,87,"20131217","Routine - Unscheduled"
69938,,"20130513","Reinspection/Followup"
69938,79,"20130506","Routine - Unscheduled"
69942,91,"20150429","Routine - Unscheduled"
69942,96,"20140407","Routine - Unscheduled"
69942,94,"20130917","Routine - Unscheduled"
69945,,"20160119","Structural Inspection"
69945,87,"20150316","Routine - Unscheduled"
69945,85,"20131202","Routine - Unscheduled"
69945,87,"20130715","Routine - Unscheduled"
69957,96,"20150316","Routine - Unscheduled"
69957,94,"20141105","Routine - Unscheduled"
69957,94,"20140425","Routine - Unscheduled"
69957,92,"20130615","Routine - Unscheduled"
69962,,"20140908","Non-inspection site visit"
69962,,"20140805","Reinspection/Followup"
69962,,"20140725","Reinspection/Followup"
69962,72,"20140716","Routine - Unscheduled"
69962,,"20131004","Reinspection/Followup"
69962,,"20130924","Reinspection/Followup"
69962,,"20130920","Complaint"
69962,51,"20130920","Routine - Unscheduled"
69976,94,"20160114","Routine - Unscheduled"
69976,100,"20141216","Routine - Unscheduled"
69976,98,"20140529","Routine - Unscheduled"
69976,94,"20131106","Routine - Unscheduled"
69978,92,"20141105","Routine - Unscheduled"
69978,79,"20130919","Routine - Unscheduled"
69984,86,"20160225","Routine - Unscheduled"
69984,100,"20150923","Routine - Unscheduled"
69984,94,"20150126","Routine - Unscheduled"
69984,93,"20141030","Routine - Unscheduled"
69984,92,"20140226","Routine - Unscheduled"
69984,,"20130919","Reinspection/Followup"
69984,89,"20130912","Routine - Unscheduled"
70014,,"20160121","Structural Inspection"
70014,,"20150422","New Construction"
70014,80,"20150325","Routine - Unscheduled"
70016,98,"20151113","Routine - Unscheduled"
70016,98,"20141009","Routine - Unscheduled"
70016,92,"20140227","Routine - Unscheduled"
70017,89,"20141118","Routine - Unscheduled"
70017,90,"20140109","Routine - Unscheduled"
70017,88,"20130626","Routine - Unscheduled"
70019,,"20150915","Reinspection/Followup"
70019,92,"20150902","Routine - Unscheduled"
70019,,"20140708","New Ownership"
70019,90,"20140708","Routine - Unscheduled"
70019,,"20140708","Complaint"
70019,,"20130904","New Ownership"
70019,74,"20130904","Routine - Unscheduled"
70022,74,"20160331","Routine - Unscheduled"
70022,,"20150210","Complaint"
70022,,"20150210","Reinspection/Followup"
70022,80,"20150128","Routine - Unscheduled"
70022,91,"20140604","Routine - Unscheduled"
70022,94,"20130917","Routine - Unscheduled"
70034,100,"20150114","Routine - Unscheduled"
70034,,"20140916","Reinspection/Followup"
70034,96,"20140606","Routine - Unscheduled"
70034,,"20131115","Reinspection/Followup"
70034,93,"20131107","Routine - Unscheduled"
70044,100,"20151030","Routine - Unscheduled"
70044,94,"20151025","Routine - Unscheduled"
70044,90,"20141021","Routine - Unscheduled"
70044,63,"20140618","Routine - Unscheduled"
70044,85,"20140402","Routine - Unscheduled"
70044,86,"20130715","Routine - Unscheduled"
70044,,"20130517","Reinspection/Followup"
70044,78,"20130415","Routine - Unscheduled"
70045,,"20160219","Structural Inspection"
70045,100,"20150319","Routine - Unscheduled"
70045,90,"20140626","Routine - Unscheduled"
70048,,"20141204","Reinspection/Followup"
70048,,"20141125","Reinspection/Followup"
70048,71,"20141124","Routine - Unscheduled"
70048,,"20140319","Reinspection/Followup"
70048,88,"20140128","Routine - Unscheduled"
70048,,"20130816","Reinspection/Followup"
70048,92,"20130806","Routine - Unscheduled"
70048,,"20130517","Reinspection/Followup"
70048,,"20130425","Reinspection/Followup"
70058,100,"20151223","Routine - Unscheduled"
70058,100,"20150326","Routine - Unscheduled"
70058,,"20140206","Routine - Unscheduled"
70058,,"20140206","Reinspection/Followup"
70058,,"20130605","Reinspection/Followup"
70058,,"20130507","Routine - Unscheduled"
70064,92,"20150519","Routine - Unscheduled"
70064,93,"20140319","Routine - Unscheduled"
70064,,"20131001","Reinspection/Followup"
70064,89,"20130924","Routine - Unscheduled"
70068,81,"20141210","Routine - Unscheduled"
70068,,"20130808","Reinspection/Followup"
70068,71,"20130715","Routine - Unscheduled"
70068,,"20130509","Reinspection/Followup"
70068,,"20130423","Reinspection/Followup"
70071,96,"20160318","Routine - Unscheduled"
70071,98,"20150324","Routine - Unscheduled"
70071,100,"20140911","Routine - Unscheduled"
70071,,"20140404","Reinspection/Followup"
70071,94,"20140312","Routine - Unscheduled"
70071,98,"20130912","Routine - Unscheduled"
70090,96,"20141008","Routine - Unscheduled"
70090,91,"20140205","Routine - Unscheduled"
70090,86,"20130719","Routine - Unscheduled"
70110,87,"20151223","Routine - Unscheduled"
70110,94,"20150526","Routine - Unscheduled"
70110,,"20140221","Reinspection/Followup"
70110,,"20140212","Reinspection/Followup"
70110,85,"20140211","Routine - Unscheduled"
70110,,"20130725","Reinspection/Followup"
70110,88,"20130717","Routine - Unscheduled"
70123,98,"20160212","Routine - Unscheduled"
70123,92,"20130814","Routine - Unscheduled"
70132,91,"20150625","Routine - Unscheduled"
70132,91,"20150619","Routine - Unscheduled"
70132,,"20131106","Reinspection/Followup"
70132,96,"20131104","Routine - Unscheduled"
70137,,"20140915","Reinspection/Followup"
70137,70,"20140910","Routine - Unscheduled"
70137,,"20130620","Reinspection/Followup"
70137,79,"20130619","Routine - Unscheduled"
70138,92,"20160311","Routine - Unscheduled"
70138,,"20141230","Reinspection/Followup"
70138,76,"20141223","Routine - Unscheduled"
70138,,"20130814","Reinspection/Followup"
70138,94,"20130731","Routine - Unscheduled"
70141,94,"20141009","Routine - Unscheduled"
70141,96,"20140327","Routine - Unscheduled"
70142,92,"20150403","Routine - Unscheduled"
70142,100,"20140422","Routine - Unscheduled"
70142,100,"20130410","Routine - Unscheduled"
70142,87,"20130409","Routine - Unscheduled"
70148,,"20151210","Reinspection/Followup"
70148,,"20151210","Complaint"
70148,,"20151202","Reinspection/Followup"
70148,88,"20150727","Routine - Unscheduled"
70148,,"20150727","Complaint"
70148,92,"20140326","Routine - Unscheduled"
70148,96,"20130930","Routine - Unscheduled"
70171,90,"20150427","Routine - Unscheduled"
70171,100,"20140422","Routine - Unscheduled"
70171,,"20130801","Reinspection/Followup"
70171,,"20130718","Reinspection/Followup"
70171,94,"20130711","Routine - Unscheduled"
70182,100,"20150624","Routine - Unscheduled"
70182,94,"20140527","Routine - Unscheduled"
70182,94,"20130419","Routine - Unscheduled"
70184,,"20160211","Reinspection/Followup"
70184,66,"20151223","Routine - Unscheduled"
70184,,"20150828","Reinspection/Followup"
70184,85,"20150603","Routine - Unscheduled"
70184,92,"20140507","Routine - Unscheduled"
70184,,"20140113","Complaint"
70184,,"20131202","Reinspection/Followup"
70184,93,"20131125","Routine - Unscheduled"
70184,,"20130911","Complaint"
70184,100,"20130530","Routine - Unscheduled"
70207,,"20160318","New Construction"
70207,96,"20150908","Routine - Unscheduled"
70207,96,"20140811","Routine - Unscheduled"
70207,96,"20140206","Routine - Unscheduled"
70207,90,"20130905","Routine - Unscheduled"
70210,,"20130904","Routine - Unscheduled"
70216,,"20160311","Reinspection/Followup"
70216,83,"20160219","Routine - Unscheduled"
70216,,"20150515","Reinspection/Followup"
70216,92,"20150325","Routine - Unscheduled"
70216,94,"20140930","Routine - Unscheduled"
70216,,"20140429","Reinspection/Followup"
70216,,"20140404","Reinspection/Followup"
70216,90,"20140326","Routine - Unscheduled"
70216,,"20130924","Reinspection/Followup"
70216,92,"20130912","Routine - Unscheduled"
70217,92,"20160229","Routine - Unscheduled"
70217,91,"20150108","Routine - Unscheduled"
70217,92,"20140410","Routine - Unscheduled"
70217,,"20130520","Reinspection/Followup"
70217,,"20130510","Reinspection/Followup"
70217,,"20130510","Reinspection/Followup"
70217,88,"20130503","Routine - Unscheduled"
70220,,"20151015","Reinspection/Followup"
70220,,"20151014","Complaint"
70220,,"20150729","Complaint"
70220,,"20150722","Complaint"
70220,92,"20141107","Routine - Unscheduled"
70220,,"20140512","Non-inspection site visit"
70220,,"20140325","Complaint"
70220,,"20140303","Reinspection/Followup"
70220,88,"20140206","Routine - Unscheduled"
70220,,"20140121","Complaint Reinspection/Followup"
70220,,"20131220","Complaint"
70220,,"20131212","Complaint"
70220,92,"20130725","Routine - Unscheduled"
70220,,"20130712","Complaint"
70225,90,"20160223","Routine - Unscheduled"
70225,,"20140912","Reinspection/Followup"
70225,,"20140827","Foodborne Illness Investigation"
70225,90,"20140827","Routine - Unscheduled"
70225,100,"20140520","Routine - Unscheduled"
70225,,"20140102","Routine - Unscheduled"
70254,96,"20150805","Routine - Unscheduled"
70254,98,"20140606","Routine - Unscheduled"
70254,100,"20130828","Routine - Unscheduled"
70258,100,"20150813","Routine - Unscheduled"
70258,100,"20140619","Routine - Unscheduled"
70258,100,"20131030","Routine - Unscheduled"
70281,,"20160129","Reinspection/Followup"
70281,80,"20160120","Routine - Unscheduled"
70281,,"20150507","Complaint"
70281,,"20141216","Reinspection/Followup"
70281,76,"20141201","Routine - Unscheduled"
70281,,"20140509","Reinspection/Followup"
70281,,"20140509","Complaint"
70281,71,"20140415","Routine - Unscheduled"
70281,58,"20130919","Routine - Unscheduled"
70282,100,"20150324","Routine - Unscheduled"
70305,84,"20150709","Routine - Unscheduled"
70305,,"20140711","Foodborne Illness Investigation"
70305,88,"20140513","Routine - Unscheduled"
70306,,"20150507","Reinspection/Followup"
70306,81,"20150311","Routine - Unscheduled"
70306,84,"20130827","Routine - Unscheduled"
70309,90,"20150630","Routine - Unscheduled"
70309,100,"20140617","Routine - Unscheduled"
70309,92,"20130613","Routine - Unscheduled"
70313,100,"20150508","Routine - Unscheduled"
70313,,"20131209","Routine - Unscheduled"
70321,77,"20150628","Routine - Unscheduled"
70321,,"20150604","Reinspection/Followup"
70321,,"20150601","Reinspection/Followup"
70321,,"20150531","Reinspection/Followup"
70321,77,"20150528","Routine - Unscheduled"
70321,,"20141027","Complaint Reinspection/Followup"
70321,,"20141025","Complaint Reinspection/Followup"
70321,,"20141023","Complaint"
70321,92,"20140331","Routine - Unscheduled"
70321,,"20131001","Reinspection/Followup"
70321,90,"20131001","Routine - Unscheduled"
70365,98,"20140415","Routine - Unscheduled"
70365,,"20131031","Reinspection/Followup"
70365,,"20131025","Reinspection/Followup"
70365,94,"20131011","Routine - Unscheduled"
70365,98,"20130418","Routine - Unscheduled"
70396,87,"20140418","Routine - Unscheduled"
70396,90,"20130815","Routine - Unscheduled"
70416,100,"20141107","Routine - Unscheduled"
70416,,"20140603","Non-inspection site visit"
70416,100,"20140508","Routine - Unscheduled"
70416,94,"20130614","Routine - Unscheduled"
70418,90,"20150818","Routine - Unscheduled"
70425,,"20150318","Complaint"
70425,100,"20141201","Routine - Unscheduled"
70425,100,"20140515","Routine - Unscheduled"
70425,98,"20131212","Routine - Unscheduled"
70425,96,"20130624","Routine - Unscheduled"
70434,,"20140829","Reinspection/Followup"
70434,72,"20140808","Routine - Unscheduled"
70434,83,"20140117","Routine - Unscheduled"
70434,,"20140106","New Construction"
70434,,"20131210","New Construction"
70434,,"20130912","New Construction"
70434,,"20130618","Reinspection/Followup"
70434,91,"20130416","Routine - Unscheduled"
70446,96,"20151113","Routine - Unscheduled"
70446,94,"20140925","Routine - Unscheduled"
70446,96,"20140320","Routine - Unscheduled"
70446,92,"20130827","Routine - Unscheduled"
70452,90,"20151007","Routine - Unscheduled"
70452,94,"20150218","Routine - Unscheduled"
70452,98,"20131231","Routine - Unscheduled"
70452,,"20131023","New Construction"
70452,,"20131017","Reinspection/Followup"
70452,,"20131010","Reinspection/Followup"
70452,,"20130702","New Construction"
70452,,"20130507","New Construction"
70452,,"20130419","Non-inspection site visit"
70452,,"20130415","Reinspection/Followup"
70452,92,"20130412","Routine - Unscheduled"
70459,92,"20151202","Routine - Unscheduled"
70459,,"20140604","Reinspection/Followup"
70459,85,"20140603","Routine - Unscheduled"
70459,83,"20131202","Routine - Unscheduled"
70486,84,"20160330","Routine - Unscheduled"
70486,94,"20141222","Routine - Unscheduled"
70486,90,"20140603","Routine - Unscheduled"
70486,96,"20130830","Routine - Unscheduled"
70487,98,"20150223","Routine - Unscheduled"
70487,98,"20140825","Routine - Unscheduled"
70487,,"20140226","Reinspection/Followup"
70487,82,"20140207","Routine - Unscheduled"
70487,90,"20130808","Routine - Unscheduled"
70494,92,"20160216","Routine - Unscheduled"
70494,96,"20150622","Routine - Unscheduled"
70494,98,"20140417","Routine - Unscheduled"
70494,,"20140109","Complaint"
70494,100,"20131017","Routine - Unscheduled"
70494,,"20130501","Reinspection/Followup"
70494,91,"20130424","Routine - Unscheduled"
70495,100,"20160216","Routine - Unscheduled"
70495,100,"20150121","Routine - Unscheduled"
